CompanyKey,CompanyName,CompanySize,Primary_Industry,Headquarters_LocationKey,Stock_Ticker,Website_URL,AI_Maturity_Level,Annual_Revenue_USD,Employee_Count,Founding_Year,Is_Public
1823,Company 1823 Inc.,"10,001+",Transportation,14,DSC,http://www.company1823.com,Leader,24662159859,27482,2008,True
1824,Company 1824 Inc.,1-50,Media,27,ESC,http://www.company1824.com,Exploiter,61700695363,24419,1953,False
1825,Company 1825 Inc.,1-50,Transportation,701,FSC,http://www.company1825.com,Explorer,24737016930,108943,1964,False
1826,Company 1826 Inc.,"10,001+",Healthcare,442,GSC,http://www.company1826.com,Leader,80344690967,17525,2016,True
1827,Company 1827 Inc.,"5001-10,000",Education,96,HSC,http://www.company1827.com,Exploiter,10131420677,167679,1995,True
1828,Company 1828 Inc.,51-200,Healthcare,373,ISC,http://www.company1828.com,Leader,49778445189,96780,1966,True
1829,Company 1829 Inc.,"10,001+",Retail,714,JSC,http://www.company1829.com,Explorer,1168737495,75601,1964,False
1830,Company 1830 Inc.,501-1000,Manufacturing,300,KSC,http://www.company1830.com,Leader,90450066489,13349,1965,True
1831,Company 1831 Inc.,501-1000,Manufacturing,589,LSC,http://www.company1831.com,Explorer,54995897086,147876,1980,True
1832,Company 1832 Inc.,1-50,Technology,24,MSC,http://www.company1832.com,Leader,60931291800,43444,1997,False
1833,Company 1833 Inc.,"5001-10,000",Education,442,NSC,http://www.company1833.com,Explorer,82804307398,162291,1960,True
1834,Company 1834 Inc.,"10,001+",Healthcare,568,OSC,http://www.company1834.com,Exploiter,20550035941,44341,1993,False
1835,Company 1835 Inc.,1-50,Transportation,393,PSC,http://www.company1835.com,Leader,17140317797,122695,1965,False
1836,Company 1836 Inc.,1001-5000,Manufacturing,847,QSC,http://www.company1836.com,Explorer,97683917359,39687,2004,False
1837,Company 1837 Inc.,501-1000,Finance,21,RSC,http://www.company1837.com,Explorer,36400208977,100731,1980,True
1838,Company 1838 Inc.,201-500,Media,939,SSC,http://www.company1838.com,Exploiter,85299504566,15066,2010,True
1839,Company 1839 Inc.,51-200,Retail,509,TSC,http://www.company1839.com,Explorer,20543173404,72152,1993,True
1840,Company 1840 Inc.,"10,001+",Technology,917,USC,http://www.company1840.com,Leader,95809498048,21912,2006,True
1841,Company 1841 Inc.,1001-5000,Technology,482,VSC,http://www.company1841.com,Leader,18779906436,30199,1975,True
1842,Company 1842 Inc.,"5001-10,000",Healthcare,311,WSC,http://www.company1842.com,Explorer,64683323305,26880,1960,False
1843,Company 1843 Inc.,"5001-10,000",Transportation,612,XSC,http://www.company1843.com,Exploiter,99978475245,171054,1972,True
1844,Company 1844 Inc.,"5001-10,000",Retail,711,YSC,http://www.company1844.com,Leader,19774647289,81126,1963,True
1845,Company 1845 Inc.,501-1000,Retail,191,ZSC,http://www.company1845.com,Explorer,3003770164,105071,1968,False
1846,Company 1846 Inc.,"5001-10,000",Retail,247,ATC,http://www.company1846.com,Exploiter,97128769627,104824,1981,True
1847,Company 1847 Inc.,1001-5000,Transportation,950,BTC,http://www.company1847.com,Explorer,62961560911,159514,1990,False
1848,Company 1848 Inc.,51-200,Retail,514,CTC,http://www.company1848.com,Explorer,7994495926,117055,2016,True
1849,Company 1849 Inc.,51-200,Manufacturing,298,DTC,http://www.company1849.com,Leader,78846433041,134397,1954,False
1850,Company 1850 Inc.,201-500,Retail,915,ETC,http://www.company1850.com,Explorer,33698572072,92207,1988,True
1851,Company 1851 Inc.,1001-5000,Education,836,FTC,http://www.company1851.com,Explorer,69845502502,18734,2006,True
1852,Company 1852 Inc.,1001-5000,Education,209,GTC,http://www.company1852.com,Leader,60204853003,98458,1987,True
1853,Company 1853 Inc.,51-200,Technology,178,HTC,http://www.company1853.com,Exploiter,73523154808,56301,2000,False
1854,Company 1854 Inc.,"10,001+",Retail,211,ITC,http://www.company1854.com,Exploiter,51150118516,13701,2007,False
1855,Company 1855 Inc.,201-500,Manufacturing,163,JTC,http://www.company1855.com,Exploiter,88719551913,171596,2003,False
1856,Company 1856 Inc.,501-1000,Retail,48,KTC,http://www.company1856.com,Leader,65356361744,71640,1983,False
1857,Company 1857 Inc.,"5001-10,000",Healthcare,158,LTC,http://www.company1857.com,Explorer,35240169142,17708,2001,True
1858,Company 1858 Inc.,1001-5000,Healthcare,57,MTC,http://www.company1858.com,Exploiter,50244463677,189991,1983,True
1859,Company 1859 Inc.,"10,001+",Education,171,NTC,http://www.company1859.com,Leader,26616625017,132429,1985,True
1860,Company 1860 Inc.,1001-5000,Transportation,966,OTC,http://www.company1860.com,Exploiter,71715153005,128932,1953,False
1861,Company 1861 Inc.,51-200,Manufacturing,105,PTC,http://www.company1861.com,Explorer,33472612308,197444,1956,True
1862,Company 1862 Inc.,201-500,Retail,401,QTC,http://www.company1862.com,Exploiter,3455800410,117648,2014,False
1863,Company 1863 Inc.,501-1000,Retail,431,RTC,http://www.company1863.com,Explorer,31813719516,29339,1956,False
1864,Company 1864 Inc.,"5001-10,000",Healthcare,472,STC,http://www.company1864.com,Leader,50255050648,74989,1962,True
1865,Company 1865 Inc.,1-50,Retail,740,TTC,http://www.company1865.com,Exploiter,45701626656,6048,1978,True
1866,Company 1866 Inc.,"5001-10,000",Media,216,UTC,http://www.company1866.com,Leader,42258186519,83211,1967,True
1867,Company 1867 Inc.,501-1000,Technology,519,VTC,http://www.company1867.com,Leader,33596386941,104271,2001,True
1868,Company 1868 Inc.,51-200,Healthcare,130,WTC,http://www.company1868.com,Explorer,41423706693,99857,1959,True
1869,Company 1869 Inc.,501-1000,Healthcare,961,XTC,http://www.company1869.com,Leader,65516669542,16615,1987,True
1870,Company 1870 Inc.,51-200,Media,534,YTC,http://www.company1870.com,Explorer,94700978416,173341,1963,True
1871,Company 1871 Inc.,1001-5000,Manufacturing,124,ZTC,http://www.company1871.com,Exploiter,82665299904,179319,1961,True
1872,Company 1872 Inc.,51-200,Transportation,514,AUC,http://www.company1872.com,Leader,65188007035,141471,1996,False
1873,Company 1873 Inc.,"10,001+",Finance,947,BUC,http://www.company1873.com,Explorer,6171889223,39271,1987,False
1874,Company 1874 Inc.,501-1000,Finance,977,CUC,http://www.company1874.com,Leader,25063959807,87523,1984,False
1875,Company 1875 Inc.,"5001-10,000",Transportation,410,DUC,http://www.company1875.com,Leader,62566679588,185666,1986,True
1876,Company 1876 Inc.,1-50,Healthcare,72,EUC,http://www.company1876.com,Leader,28078308057,33587,2019,False
1877,Company 1877 Inc.,"10,001+",Retail,699,FUC,http://www.company1877.com,Exploiter,61152431878,155427,1958,True
1878,Company 1878 Inc.,1001-5000,Transportation,781,GUC,http://www.company1878.com,Exploiter,9603480660,42895,2006,True
1879,Company 1879 Inc.,501-1000,Retail,710,HUC,http://www.company1879.com,Leader,31300700444,182291,2000,True
1880,Company 1880 Inc.,"10,001+",Healthcare,113,IUC,http://www.company1880.com,Exploiter,37137525326,60099,2001,False
1881,Company 1881 Inc.,"10,001+",Education,359,JUC,http://www.company1881.com,Exploiter,55376426915,94229,2004,True
1882,Company 1882 Inc.,"5001-10,000",Transportation,505,KUC,http://www.company1882.com,Explorer,33036562598,191975,1977,False
1883,Company 1883 Inc.,201-500,Manufacturing,995,LUC,http://www.company1883.com,Explorer,82871086737,135830,1986,False
1884,Company 1884 Inc.,1001-5000,Manufacturing,860,MUC,http://www.company1884.com,Leader,92159632018,44679,1968,True
1885,Company 1885 Inc.,"10,001+",Healthcare,484,NUC,http://www.company1885.com,Exploiter,85962088518,1097,1967,True
1886,Company 1886 Inc.,201-500,Education,658,OUC,http://www.company1886.com,Explorer,51525858930,58708,2019,False
1887,Company 1887 Inc.,1001-5000,Media,431,PUC,http://www.company1887.com,Leader,2251850871,122547,1987,False
1888,Company 1888 Inc.,"5001-10,000",Finance,603,QUC,http://www.company1888.com,Exploiter,95241564453,72830,1967,False
1889,Company 1889 Inc.,501-1000,Manufacturing,424,RUC,http://www.company1889.com,Leader,30660585948,102550,1951,False
1890,Company 1890 Inc.,1001-5000,Education,395,SUC,http://www.company1890.com,Leader,78907467359,81107,1981,True
1891,Company 1891 Inc.,201-500,Transportation,695,TUC,http://www.company1891.com,Explorer,33554719620,9669,1971,True
1892,Company 1892 Inc.,51-200,Education,743,UUC,http://www.company1892.com,Explorer,84767128029,110801,1996,True
1893,Company 1893 Inc.,501-1000,Transportation,205,VUC,http://www.company1893.com,Leader,23180405589,3817,1961,False
1894,Company 1894 Inc.,201-500,Transportation,316,WUC,http://www.company1894.com,Exploiter,65641372112,37852,2012,False
1895,Company 1895 Inc.,51-200,Manufacturing,170,XUC,http://www.company1895.com,Explorer,41205281819,55574,2019,True
1896,Company 1896 Inc.,"10,001+",Transportation,48,YUC,http://www.company1896.com,Explorer,63584472567,73324,2018,False
1897,Company 1897 Inc.,201-500,Finance,447,ZUC,http://www.company1897.com,Explorer,97998158004,47519,1993,True
1898,Company 1898 Inc.,51-200,Healthcare,23,AVC,http://www.company1898.com,Leader,93837028263,149834,1973,False
1899,Company 1899 Inc.,501-1000,Finance,265,BVC,http://www.company1899.com,Leader,72688516932,78896,1969,False
1900,Company 1900 Inc.,1001-5000,Transportation,938,CVC,http://www.company1900.com,Exploiter,21793564436,36724,1991,False
1901,Company 1901 Inc.,1-50,Media,284,DVC,http://www.company1901.com,Exploiter,14659555093,39598,1983,True
1902,Company 1902 Inc.,1001-5000,Finance,189,EVC,http://www.company1902.com,Explorer,35077349600,174129,1967,False
1903,Company 1903 Inc.,501-1000,Healthcare,487,FVC,http://www.company1903.com,Exploiter,60502957361,61755,1951,True
1904,Company 1904 Inc.,201-500,Technology,44,GVC,http://www.company1904.com,Exploiter,22524373483,38077,2000,False
1905,Company 1905 Inc.,"5001-10,000",Education,249,HVC,http://www.company1905.com,Explorer,57487446355,29191,2003,False
1906,Company 1906 Inc.,51-200,Healthcare,895,IVC,http://www.company1906.com,Explorer,84305260329,92185,1969,True
1907,Company 1907 Inc.,1001-5000,Transportation,913,JVC,http://www.company1907.com,Explorer,80235098827,140224,2016,True
1908,Company 1908 Inc.,501-1000,Retail,969,KVC,http://www.company1908.com,Exploiter,18837059573,165238,2016,False
1909,Company 1909 Inc.,"10,001+",Media,881,LVC,http://www.company1909.com,Leader,17137083040,103522,1965,True
1910,Company 1910 Inc.,"10,001+",Manufacturing,45,MVC,http://www.company1910.com,Explorer,41403463228,12372,1967,False
1911,Company 1911 Inc.,501-1000,Media,608,NVC,http://www.company1911.com,Exploiter,57965597627,124737,2017,True
1912,Company 1912 Inc.,"5001-10,000",Retail,645,OVC,http://www.company1912.com,Exploiter,36550469896,169880,1956,True
1913,Company 1913 Inc.,501-1000,Manufacturing,823,PVC,http://www.company1913.com,Exploiter,29107204576,130999,1968,False
1914,Company 1914 Inc.,"5001-10,000",Media,480,QVC,http://www.company1914.com,Leader,59297438123,122014,1959,True
1915,Company 1915 Inc.,501-1000,Education,541,RVC,http://www.company1915.com,Explorer,78006554136,164736,1957,False
1916,Company 1916 Inc.,51-200,Education,896,SVC,http://www.company1916.com,Explorer,8131456085,85436,2007,True
1917,Company 1917 Inc.,1001-5000,Media,966,TVC,http://www.company1917.com,Leader,79195307055,52016,1999,True
1918,Company 1918 Inc.,1001-5000,Technology,565,UVC,http://www.company1918.com,Explorer,75904593172,176380,1953,False
1919,Company 1919 Inc.,1001-5000,Finance,226,VVC,http://www.company1919.com,Exploiter,80442518624,52385,1975,False
1920,Company 1920 Inc.,201-500,Media,604,WVC,http://www.company1920.com,Leader,11879269851,97009,1991,False
1921,Company 1921 Inc.,501-1000,Transportation,998,XVC,http://www.company1921.com,Exploiter,17679161720,186881,2003,True
1922,Company 1922 Inc.,1-50,Education,883,YVC,http://www.company1922.com,Leader,3825719467,73189,2008,False
1923,Company 1923 Inc.,1-50,Finance,799,ZVC,http://www.company1923.com,Exploiter,58706957781,125921,1960,True
1924,Company 1924 Inc.,"5001-10,000",Manufacturing,549,AWC,http://www.company1924.com,Explorer,74378620422,52477,1973,False
1925,Company 1925 Inc.,201-500,Education,990,BWC,http://www.company1925.com,Explorer,49194475894,28736,1986,False
1926,Company 1926 Inc.,1001-5000,Education,800,CWC,http://www.company1926.com,Leader,24586142051,98763,1963,True
1927,Company 1927 Inc.,"5001-10,000",Transportation,490,DWC,http://www.company1927.com,Explorer,5599339468,72216,1993,False
1928,Company 1928 Inc.,"5001-10,000",Finance,28,EWC,http://www.company1928.com,Leader,18229808352,6771,2005,True
1929,Company 1929 Inc.,201-500,Technology,387,FWC,http://www.company1929.com,Leader,26112309380,33120,1991,False
1930,Company 1930 Inc.,1001-5000,Healthcare,797,GWC,http://www.company1930.com,Exploiter,73699895900,41116,1957,False
1931,Company 1931 Inc.,201-500,Media,483,HWC,http://www.company1931.com,Leader,7378792055,57863,1986,True
1932,Company 1932 Inc.,51-200,Finance,57,IWC,http://www.company1932.com,Leader,36445284057,22845,2002,False
1933,Company 1933 Inc.,501-1000,Media,326,JWC,http://www.company1933.com,Leader,50291796745,102749,2003,True
1934,Company 1934 Inc.,"5001-10,000",Healthcare,830,KWC,http://www.company1934.com,Exploiter,31168809596,75276,1996,True
1935,Company 1935 Inc.,"5001-10,000",Finance,917,LWC,http://www.company1935.com,Leader,68350466751,75296,1960,True
1936,Company 1936 Inc.,51-200,Manufacturing,555,MWC,http://www.company1936.com,Leader,99902725282,23694,1956,True
1937,Company 1937 Inc.,"5001-10,000",Retail,926,NWC,http://www.company1937.com,Exploiter,49804222566,5267,2015,False
1938,Company 1938 Inc.,1001-5000,Education,130,OWC,http://www.company1938.com,Explorer,21242274901,5498,1958,True
1939,Company 1939 Inc.,1-50,Media,694,PWC,http://www.company1939.com,Exploiter,95427914227,179258,1989,True
1940,Company 1940 Inc.,1-50,Education,650,QWC,http://www.company1940.com,Explorer,99910343642,151922,2008,False
1941,Company 1941 Inc.,501-1000,Healthcare,700,RWC,http://www.company1941.com,Explorer,52389693380,61756,1968,False
1942,Company 1942 Inc.,1001-5000,Healthcare,2,SWC,http://www.company1942.com,Exploiter,21722644860,4551,2000,False
1943,Company 1943 Inc.,1-50,Retail,214,TWC,http://www.company1943.com,Leader,77227320769,151547,1981,False
1944,Company 1944 Inc.,1001-5000,Transportation,244,UWC,http://www.company1944.com,Explorer,35142749889,23900,1962,True
1945,Company 1945 Inc.,201-500,Education,537,VWC,http://www.company1945.com,Explorer,25974416684,191596,1952,False
1946,Company 1946 Inc.,51-200,Finance,170,WWC,http://www.company1946.com,Explorer,31454240231,63981,1985,False
1947,Company 1947 Inc.,1-50,Retail,409,XWC,http://www.company1947.com,Explorer,23604160734,10627,2006,False
1948,Company 1948 Inc.,201-500,Healthcare,563,YWC,http://www.company1948.com,Leader,32307910819,150254,2010,True
1949,Company 1949 Inc.,51-200,Media,266,ZWC,http://www.company1949.com,Explorer,66565987800,106542,2007,False
1950,Company 1950 Inc.,"10,001+",Manufacturing,253,AXC,http://www.company1950.com,Explorer,52972600672,5373,1960,False
1951,Company 1951 Inc.,"5001-10,000",Media,560,BXC,http://www.company1951.com,Explorer,53057184888,87262,1966,False
1952,Company 1952 Inc.,1001-5000,Healthcare,879,CXC,http://www.company1952.com,Explorer,95692446690,71337,1995,True
1953,Company 1953 Inc.,51-200,Retail,868,DXC,http://www.company1953.com,Exploiter,16032801994,195549,1975,False
1954,Company 1954 Inc.,501-1000,Media,437,EXC,http://www.company1954.com,Exploiter,24843495505,61263,2002,False
1955,Company 1955 Inc.,"5001-10,000",Media,583,FXC,http://www.company1955.com,Explorer,39370745113,195708,2015,True
1956,Company 1956 Inc.,201-500,Transportation,77,GXC,http://www.company1956.com,Exploiter,8504156353,162244,1955,False
1957,Company 1957 Inc.,501-1000,Transportation,843,HXC,http://www.company1957.com,Exploiter,34706915704,8189,1975,False
1958,Company 1958 Inc.,201-500,Healthcare,372,IXC,http://www.company1958.com,Exploiter,26222023749,199110,1997,False
1959,Company 1959 Inc.,1-50,Media,223,JXC,http://www.company1959.com,Leader,52173378201,96276,2012,False
1960,Company 1960 Inc.,501-1000,Retail,134,KXC,http://www.company1960.com,Exploiter,85540341072,67988,1983,False
1961,Company 1961 Inc.,"5001-10,000",Retail,821,LXC,http://www.company1961.com,Explorer,79207557251,34688,1971,True
1962,Company 1962 Inc.,"10,001+",Media,620,MXC,http://www.company1962.com,Leader,32095312152,64820,1950,True
1963,Company 1963 Inc.,"5001-10,000",Transportation,822,NXC,http://www.company1963.com,Explorer,11559007276,68716,1950,False
1964,Company 1964 Inc.,"10,001+",Healthcare,699,OXC,http://www.company1964.com,Explorer,48616992635,93431,1998,False
1965,Company 1965 Inc.,51-200,Transportation,221,PXC,http://www.company1965.com,Leader,92472978454,77739,1988,False
1966,Company 1966 Inc.,201-500,Healthcare,408,QXC,http://www.company1966.com,Explorer,97727486642,19410,1981,True
1967,Company 1967 Inc.,"10,001+",Finance,206,RXC,http://www.company1967.com,Explorer,84153005821,91525,1965,True
1968,Company 1968 Inc.,1-50,Transportation,215,SXC,http://www.company1968.com,Exploiter,2672058771,80798,2005,True
1969,Company 1969 Inc.,1-50,Manufacturing,714,TXC,http://www.company1969.com,Explorer,22995732631,118599,2017,False
1970,Company 1970 Inc.,201-500,Transportation,175,UXC,http://www.company1970.com,Exploiter,63262309633,52245,1974,False
1971,Company 1971 Inc.,"10,001+",Manufacturing,67,VXC,http://www.company1971.com,Explorer,57915535547,53882,1970,True
1972,Company 1972 Inc.,201-500,Education,771,WXC,http://www.company1972.com,Explorer,14563135484,110065,1974,False
1973,Company 1973 Inc.,501-1000,Transportation,822,XXC,http://www.company1973.com,Exploiter,67945131321,158619,1967,True
1974,Company 1974 Inc.,"10,001+",Media,31,YXC,http://www.company1974.com,Leader,87683710623,147869,1988,False
1975,Company 1975 Inc.,1001-5000,Media,980,ZXC,http://www.company1975.com,Leader,21014896736,50558,1978,False
